hours-per-week,age,capital-gain,capital-loss,workclass,education-num,marital-status,race,gender,income,occupation
29,16,0,0,4,6,5,4,0,0,4
7,17,0,0,0,6,2,4,0,1,0
39,20,0,0,4,8,2,4,1,1,14
39,8,71,0,4,8,4,4,1,0,7
39,4,0,0,4,8,4,4,1,0,7
39,37,0,97,4,3,0,4,0,1,7
39,1,6,0,4,8,4,4,1,0,6
39,33,0,0,4,8,2,4,1,1,3
14,5,0,0,6,9,4,4,0,0,10
39,3,0,0,4,10,4,4,1,0,8
39,45,0,0,4,8,6,4,0,1,8
54,12,0,0,4,8,2,4,1,0,5
39,12,0,0,4,8,0,4,0,0,7
47,11,0,0,4,8,2,4,1,1,14
39,32,0,0,4,8,2,4,1,0,8
39,29,0,0,4,8,2,4,0,0,8
39,4,28,0,4,8,4,4,1,0,7
29,7,0,0,4,8,0,4,1,0,6
40,29,0,0,4,13,2,4,1,1,10
11,2,0,0,4,8,4,4,1,0,1
39,17,0,0,4,9,0,4,0,0,8
39,29,0,0,4,8,2,4,1,2,3
19,46,31,0,6,8,2,4,1,1,3
49,30,0,0,4,8,2,4,1,2,7
39,35,26,0,4,8,2,4,1,0,7
63,9,0,0,4,9,4,4,1,1,6
49,8,0,0,4,8,4,4,1,0,1
55,37,0,0,4,8,0,4,1,2,14
39,27,0,0,4,8,0,4,0,1,7
24,7,0,0,4,8,2,4,0,1,8
29,36,0,0,4,8,5,4,1,1,14
39,19,0,0,4,8,2,4,1,1,3
49,11,0,0,4,10,2,4,1,1,10
39,42,0,0,4,5,2,4,1,2,3
39,6,0,0,4,9,4,4,1,0,7
39,22,0,0,4,8,6,4,0,0,1
39,29,0,0,4,10,0,4,1,0,7
47,1,0,0,4,8,4,4,0,1,7
29,10,0,0,4,13,4,4,1,0,6
41,8,0,0,4,10,4,4,0,0,1
34,37,0,0,4,8,0,4,0,0,12
34,14,0,0,4,8,4,4,1,0,8
39,34,0,0,4,9,2,4,1,1,6
39,8,0,0,4,12,2,4,0,1,4
47,24,0,0,4,12,0,4,1,1,14
47,42,0,0,4,8,2,4,1,1,12
49,16,0,0,6,8,2,4,1,0,3
47,36,0,0,4,9,0,4,1,2,3
39,13,0,0,4,8,0,4,0,0,4
39,7,0,0,4,9,4,4,0,0,8
39,33,0,0,4,8,2,4,1,2,6
29,6,0,0,4,12,4,4,1,0,6
39,35,79,0,4,9,2,4,1,1,13
39,2,0,37,4,8,4,4,0,0,8
39,29,0,0,2,13,4,4,0,1,10
39,18,0,0,0,12,4,2,1,0,0
39,9,0,0,7,13,4,4,0,0,10
45,16,0,0,4,11,2,4,1,0,12
59,28,0,0,4,8,0,4,1,1,14
39,14,0,0,4,8,2,4,1,1,3
44,26,0,0,2,8,2,4,1,2,11
39,9,0,0,4,8,2,4,1,1,3
69,18,0,0,6,8,5,4,1,1,14
39,20,0,0,4,10,2,4,1,1,1
49,12,0,0,6,11,2,4,1,1,12
39,27,0,0,1,8,0,4,1,0,7
47,17,0,0,4,9,2,4,1,2,3
4,71,0,0,6,3,6,4,1,0,5
59,26,0,0,4,10,2,4,1,1,3
34,4,0,0,4,8,4,4,1,0,6
39,9,0,0,0,8,4,4,0,0,0
39,32,0,0,4,8,0,4,1,1,11
39,18,0,0,4,8,2,4,1,1,7
39,38,0,0,4,8,0,4,1,0,6
39,7,0,0,0,8,2,4,1,0,0
39,42,0,0,4,8,2,4,1,1,3
39,5,0,0,4,5,2,4,1,1,6
39,35,0,0,4,9,2,4,1,1,12
39,22,0,0,4,9,0,4,0,1,7
19,1,0,0,4,8,4,4,0,0,8
23,34,0,0,2,5,6,4,0,0,8
39,17,0,0,4,8,0,4,1,1,14
49,14,0,0,4,8,2,4,1,1,14
39,23,0,0,4,10,2,4,1,1,3
53,20,0,0,0,10,2,4,1,2,0
49,11,0,0,4,3,2,4,1,0,6
34,21,0,0,4,8,0,4,0,0,8
69,10,0,0,6,8,0,4,1,1,14
34,13,0,0,4,8,2,4,1,0,3
34,23,0,0,4,9,2,4,0,1,8
39,29,0,0,4,12,4,1,0,0,1
39,58,0,0,4,8,3,4,1,0,8
39,37,0,0,4,8,0,4,0,0,8
95,9,0,0,6,5,2,4,1,1,5
69,24,0,0,4,5,2,4,1,1,14
49,19,0,0,4,8,2,4,1,1,7
39,9,0,0,4,3,2,3,1,0,7
39,22,0,0,4,8,4,4,1,0,4
39,22,0,0,4,8,2,4,1,1,3
39,34,0,0,4,8,2,4,1,1,7
39,19,0,0,4,8,2,4,1,0,3
24,21,0,0,4,10,0,4,1,0,8
34,4,0,0,4,8,4,4,1,0,3
29,5,0,0,4,9,4,2,0,0,8
49,47,0,0,0,5,2,4,1,2,0
39,61,0,0,0,8,6,4,1,1,0
39,26,0,0,4,3,2,4,1,0,7
34,13,0,0,4,13,2,4,0,2,10
39,30,119,0,4,13,5,4,1,2,13
39,20,0,0,4,8,0,4,0,0,7
29,45,48,0,0,8,2,4,1,0,0
63,19,0,0,4,8,2,4,1,2,3
39,15,0,0,4,12,4,2,0,1,10
39,29,0,0,4,9,0,4,1,2,3
44,37,0,0,4,8,0,4,1,1,3
39,4,0,0,4,9,4,4,1,0,8
39,25,73,0,4,13,4,4,0,1,4
39,39,0,0,4,8,2,4,1,1,7
9,3,0,0,7,9,4,4,0,0,1
39,43,98,0,4,8,2,4,1,2,7
14,22,0,0,4,9,0,4,0,1,4
39,37,0,0,4,9,2,4,0,0,1
34,41,0,0,4,8,2,4,1,1,7
14,37,0,0,4,8,4,4,1,0,8
39,44,0,0,4,8,2,2,1,1,8
19,10,0,0,4,8,4,2,1,0,3
39,9,0,0,4,8,4,2,1,0,7
39,37,98,0,5,12,2,4,1,2,4
39,22,0,0,4,8,0,4,0,1,4
29,29,0,0,2,6,2,4,1,1,14
44,35,0,0,4,9,4,4,1,0,1
39,22,0,0,4,8,0,4,0,0,12
49,8,0,0,4,12,4,4,1,0,12
44,17,0,34,4,8,0,4,1,1,12
39,5,0,0,4,9,4,4,0,0,10
39,19,0,0,4,9,2,4,1,1,3
39,11,0,0,4,9,4,4,1,0,8
39,16,0,0,6,11,2,4,1,0,10
29,6,0,0,4,6,4,4,1,0,6
39,5,0,0,4,3,2,4,1,0,7
39,16,0,0,4,11,4,4,1,1,13
15,1,0,0,7,9,4,4,0,0,1
39,1,0,0,4,9,4,4,0,0,1
39,1,0,0,7,9,4,4,0,0,8
39,6,0,0,4,8,0,4,0,0,9
37,11,0,0,4,8,4,4,0,0,1
39,20,0,0,4,8,2,4,1,1,4
59,8,0,0,5,11,4,4,1,1,12
39,37,0,0,4,8,2,4,1,2,1
17,53,0,0,4,4,2,4,1,0,4
37,7,42,0,4,3,2,4,1,0,3
39,6,0,0,4,5,2,4,1,0,3
19,0,0,0,0,6,4,4,0,0,0
39,19,0,0,4,4,0,4,0,0,1
39,24,0,0,4,9,6,4,0,0,8
39,44,0,0,4,1,6,4,0,0,6
35,19,0,0,4,8,0,4,0,0,8
54,21,0,0,4,12,0,4,1,2,4
39,10,0,0,4,12,4,4,0,0,12
43,44,0,0,4,9,2,4,1,2,12
39,20,0,0,4,12,4,2,0,1,12
23,49,0,0,4,8,6,2,0,0,12
55,19,88,0,1,9,5,2,0,1,1
39,22,0,0,4,12,0,4,0,1,12
39,21,0,0,4,8,2,4,1,1,3
16,0,0,0,0,5,4,4,0,0,0
59,46,0,0,4,8,2,4,1,1,14
44,7,98,0,4,12,2,4,0,2,4
59,16,0,51,4,12,2,4,1,2,4
44,16,0,0,4,13,2,4,1,2,10
49,31,0,0,4,13,2,4,1,2,12
42,37,0,55,4,15,2,4,1,2,4
39,14,0,0,4,8,2,4,1,0,7
49,22,81,0,5,8,2,4,1,2,3
39,16,0,0,4,7,2,4,0,1,1
39,55,86,0,4,8,6,4,0,1,1
49,21,0,0,7,9,4,2,0,1,13
44,18,0,0,4,12,4,4,0,1,4
44,13,75,0,4,12,4,4,0,2,13
43,14,0,0,4,12,2,4,1,2,3
39,37,0,0,4,13,2,4,1,1,12
39,6,0,0,4,9,4,4,1,0,13
39,20,0,0,6,9,2,4,1,1,3
39,18,0,0,4,12,0,4,0,1,4
39,14,0,0,4,8,0,4,1,0,14
44,6,0,0,4,9,4,4,0,1,10
24,5,0,0,4,12,4,4,1,0,12
49,7,0,0,4,8,2,4,1,1,4
39,25,0,0,7,8,4,2,0,0,1
39,33,0,0,5,13,2,4,1,2,4
49,29,0,51,4,9,2,4,1,2,3
39,4,0,0,0,9,4,4,0,0,0
49,17,0,0,4,9,2,4,1,2,4
39,9,0,0,4,5,2,4,0,1,6
39,27,0,0,4,8,4,2,0,0,8
39,12,0,0,0,6,4,2,1,0,0
39,16,0,0,7,9,0,2,0,0,8
29,27,53,0,4,8,2,4,0,1,6
39,35,0,0,4,8,0,2,0,0,8
39,15,0,0,0,8,0,2,0,0,0
39,15,0,0,0,8,0,2,1,1,0
24,2,0,0,4,6,4,4,0,0,12
44,6,0,0,4,8,4,2,1,1,4
39,18,0,0,2,13,2,4,1,1,10
39,40,0,0,6,11,0,4,1,1,10
49,11,0,0,4,9,4,4,1,1,3
64,17,0,0,4,14,2,4,1,2,10
49,24,0,0,4,9,2,4,1,2,12
39,21,0,0,4,12,2,4,1,2,12
49,25,0,0,4,9,2,4,1,2,4
39,17,0,0,4,12,2,4,1,2,10
37,23,0,0,4,8,0,4,0,1,1
19,1,0,0,4,6,4,4,0,0,8
46,17,75,0,7,14,4,4,0,2,10
59,45,0,0,4,12,2,4,1,2,12
42,14,0,0,4,4,2,4,1,1,7
39,25,0,0,4,8,2,4,1,1,6
39,6,0,0,4,9,4,4,1,0,3
39,19,0,0,4,9,0,4,0,1,1
39,29,0,0,4,8,2,4,1,1,8
39,5,0,0,4,9,4,4,0,0,1
24,1,0,0,4,9,4,4,1,0,1
31,5,0,0,4,9,4,4,0,0,12
39,17,0,0,4,4,4,4,1,1,3
39,18,0,0,1,8,2,4,1,2,3
37,29,0,0,7,12,2,4,1,1,10
9,51,0,0,4,8,6,4,0,0,6
39,5,0,0,4,12,4,4,0,0,4
7,8,0,0,4,8,4,4,0,0,8
59,9,0,0,4,9,0,4,1,1,13
39,26,0,0,4,8,2,4,1,1,3
19,41,0,0,4,8,2,4,1,1,5
39,48,0,0,5,9,2,4,1,1,12
39,39,0,0,4,4,2,4,1,1,8
38,7,0,0,4,6,4,4,1,0,6
24,3,0,0,4,8,4,4,1,0,3
54,34,0,35,5,9,2,4,1,1,3
39,20,0,0,6,12,2,4,1,2,13
59,11,0,0,4,13,2,4,1,2,12
44,19,98,0,4,9,2,4,1,2,12
39,21,0,0,4,12,2,4,1,2,12
39,25,0,0,1,8,4,4,0,1,1
39,17,0,0,7,8,4,2,0,0,8
39,14,0,0,4,8,4,2,1,0,7
39,30,0,0,4,7,0,2,1,1,6
44,25,0,0,2,12,2,4,1,2,1
39,15,0,0,0,12,0,4,0,0,0
39,14,0,0,4,8,0,4,1,0,7
39,18,0,0,4,8,2,4,1,1,14
39,13,0,0,4,6,2,4,1,1,4
37,39,0,0,7,8,2,4,1,2,14
29,6,0,0,7,9,4,2,1,1,11
49,4,0,0,4,8,4,2,0,0,8
39,7,0,0,4,8,4,2,0,0,4
38,23,0,0,4,9,0,4,0,0,1
37,20,0,0,4,13,4,4,0,2,10
47,19,0,51,4,8,2,4,1,2,3
39,39,0,0,4,7,6,2,0,0,8
39,5,0,0,4,8,4,4,1,0,6
39,22,0,0,4,8,2,4,1,2,3
19,4,0,0,4,8,4,4,0,0,8
39,19,0,0,4,5,0,4,0,1,4
47,17,0,0,4,8,5,4,1,2,1
11,42,0,0,0,4,0,4,0,0,0
49,16,0,0,6,10,0,2,1,0,13
39,41,0,0,2,12,2,2,1,1,10
39,12,0,0,4,12,4,2,1,1,12
39,19,0,0,0,8,2,4,1,2,0
39,30,0,0,4,8,2,4,1,2,14
51,41,0,0,4,8,2,4,1,1,3
34,10,0,0,4,12,4,4,1,0,1
39,33,52,0,4,8,2,4,1,2,7
47,26,0,0,4,9,2,4,1,1,8
49,17,0,0,4,9,4,4,0,1,4
43,29,0,0,4,8,0,4,0,1,1
39,47,0,0,4,5,2,4,1,1,1
24,43,0,0,4,12,2,4,1,0,8
39,15,0,0,4,12,4,4,1,1,4
39,23,0,0,4,9,0,2,0,0,7
43,6,0,0,4,11,4,2,1,1,8
39,3,0,0,3,9,4,2,1,0,0
39,29,70,0,4,8,2,2,1,2,7
39,26,0,0,4,5,2,4,1,1,14
47,30,0,0,4,8,2,4,1,2,14
39,1,0,0,4,9,4,4,0,0,1
69,25,0,0,5,12,2,4,1,1,4
39,24,0,0,4,8,2,4,1,2,3
45,28,0,0,4,8,2,4,1,1,3
14,3,0,0,4,9,4,4,0,0,13
78,18,0,40,2,12,2,4,1,1,4
39,8,0,0,4,8,4,2,0,0,7
39,4,0,0,4,8,4,2,0,0,1
39,14,0,0,0,6,5,2,1,0,0
39,19,0,0,4,5,4,2,0,1,14
39,23,0,0,4,9,2,4,1,2,10
39,28,0,0,4,9,2,4,1,1,4
44,31,70,0,4,8,2,4,1,2,1
12,1,0,0,4,6,4,4,1,0,12
19,52,0,0,2,8,6,2,0,0,1
19,21,0,0,4,8,0,4,0,0,1
23,22,0,0,4,8,5,4,0,0,7
19,1,0,0,4,6,4,4,1,0,12
59,15,0,0,4,8,2,4,1,2,14
49,10,0,0,4,12,4,4,1,1,3
39,5,26,0,4,9,2,4,1,0,7
59,2,0,0,4,8,4,4,0,0,7
48,4,0,0,4,9,4,4,0,0,12
29,14,0,0,4,8,4,4,0,0,8
49,13,0,0,2,13,4,4,1,0,10
39,18,0,0,4,8,0,2,1,0,3
39,14,0,0,4,8,4,2,1,0,6
39,22,0,0,4,9,2,4,0,2,4
37,25,0,0,7,13,0,4,0,0,10
49,28,0,0,4,8,0,4,1,0,6
49,33,0,0,4,9,2,4,1,2,4
39,5,0,0,4,8,4,4,1,0,14
39,18,0,0,4,8,2,4,0,1,6
69,28,0,0,4,10,2,4,1,1,5
39,0,0,0,0,6,4,4,1,0,0
39,31,0,0,4,8,6,4,0,0,8
39,4,0,0,4,10,4,4,0,0,8
39,9,0,0,4,9,2,4,1,1,7
49,8,0,0,4,9,2,4,1,1,12
47,5,0,0,4,9,2,4,1,2,14
49,26,0,0,4,12,2,4,1,1,4
15,0,0,0,4,7,4,4,0,0,8
49,35,0,0,4,12,2,4,1,2,10
54,17,0,0,4,9,2,4,1,2,12
39,49,0,0,4,8,2,4,1,2,3
39,33,0,0,2,8,2,4,1,1,6
39,5,0,0,4,8,4,4,1,0,3
39,3,0,0,4,8,4,4,0,0,1
59,26,0,0,6,8,2,4,1,1,3
19,4,0,0,4,9,4,4,0,0,12
39,24,0,0,6,8,2,4,0,0,5
41,41,0,0,4,9,2,4,1,1,10
44,36,0,0,4,8,2,4,0,2,3
34,28,0,0,4,8,2,4,0,0,12
19,1,0,0,4,7,4,4,0,0,12
69,21,0,0,5,12,2,4,1,2,10
39,30,0,0,0,8,0,4,0,0,0
39,33,0,19,4,8,2,4,1,1,7
34,15,0,0,4,5,2,4,0,1,4
29,8,0,0,4,8,4,4,1,0,8
7,40,0,0,6,5,2,4,1,1,3
39,36,0,0,4,8,2,4,1,2,7
34,8,0,0,4,8,4,4,1,0,12
9,4,0,0,4,9,4,4,0,0,10
9,4,0,0,4,9,4,4,0,0,10
34,4,0,0,4,9,4,4,1,0,7
39,18,0,0,4,8,2,4,1,1,3
42,4,0,0,4,8,2,4,0,2,1
39,10,0,0,4,8,2,4,1,1,8
36,31,0,0,4,8,0,4,0,1,1
39,5,0,0,4,8,0,4,1,0,6
39,25,66,0,4,9,2,4,1,1,7
39,4,0,0,0,9,4,4,1,0,0
39,1,0,0,0,9,4,4,1,0,0
29,3,0,0,4,9,4,4,1,0,6
39,15,0,0,5,10,2,4,1,1,4
34,5,0,0,0,9,0,4,0,0,0
16,29,0,0,4,8,4,4,1,0,6
39,33,0,0,4,12,2,4,1,1,10
29,6,0,0,7,12,4,4,1,0,4
49,42,0,0,4,12,2,4,1,2,4
78,39,0,0,4,13,2,4,1,2,1
39,35,0,0,4,8,2,4,1,2,7
39,34,0,0,4,12,2,4,1,2,10
66,39,0,50,6,2,2,4,1,2,4
39,34,0,0,4,10,2,4,1,2,10
39,34,0,0,4,9,2,4,0,2,8
59,30,0,0,4,9,0,4,0,0,12
39,3,0,0,6,8,4,4,1,0,5
52,44,0,0,6,8,2,4,1,0,12
54,18,0,0,4,9,2,4,1,1,3
59,14,0,0,4,8,4,4,1,1,7
39,11,0,0,4,4,2,4,1,0,3
39,14,0,0,4,8,2,4,1,1,3
54,14,0,0,4,7,2,4,1,1,10
24,12,0,0,4,8,4,4,0,0,6
34,7,0,0,4,12,2,4,1,1,12
62,31,109,0,6,14,0,4,1,2,10
35,29,0,0,4,10,0,4,0,1,13
44,35,0,0,2,8,0,4,0,0,1
64,7,0,0,4,8,2,4,1,1,6
43,23,0,0,4,9,2,4,1,0,3
39,29,0,0,2,8,4,4,0,0,8
39,42,67,0,4,5,2,4,1,0,6
47,5,0,0,4,8,4,4,0,1,7
59,13,0,0,4,8,4,4,1,1,14
44,40,0,0,4,8,2,4,1,1,10
59,22,0,0,4,6,2,4,1,0,10
39,7,0,0,4,8,2,4,1,1,7
59,18,0,0,6,9,2,4,1,1,5
39,28,0,0,4,8,0,4,0,1,8
44,9,0,0,4,8,4,4,1,1,14
39,5,0,0,4,8,4,4,1,0,6
39,24,0,0,4,8,0,4,1,1,4
39,12,0,0,4,8,2,4,1,0,7
54,20,0,0,4,8,2,4,1,2,14
39,10,0,0,4,10,2,4,1,0,5
59,18,0,0,4,8,0,4,1,1,3
49,11,0,30,4,8,2,4,0,1,8
29,14,0,0,6,9,2,4,0,1,8
19,35,0,0,4,10,2,4,0,2,8
39,35,0,0,7,12,2,4,1,1,11
19,51,0,0,6,8,2,4,1,0,5
11,59,0,0,4,3,6,4,0,0,11
39,31,0,0,1,8,0,4,1,1,6
39,36,0,0,4,8,0,4,1,0,3
54,29,0,0,4,9,5,4,0,1,13
49,9,0,0,4,9,4,4,1,1,3
31,3,0,0,0,9,4,4,1,0,0
39,8,0,0,4,9,0,4,0,1,13
39,8,0,41,4,7,4,4,1,1,7
54,18,0,0,0,12,2,4,0,2,0
39,27,0,0,5,13,0,4,1,1,10
49,16,0,0,4,8,0,4,0,1,12
47,4,0,79,4,9,2,4,1,0,4
39,7,0,0,0,8,2,4,1,0,0
19,10,0,0,4,5,2,4,1,0,6
41,40,0,0,4,8,0,4,0,0,1
39,17,0,0,4,8,2,4,1,0,7
39,27,0,0,1,8,0,4,1,1,3
39,24,0,0,4,10,0,4,0,0,3
39,26,0,0,4,8,2,4,1,1,6
39,3,0,0,4,8,4,4,1,0,7
39,26,0,0,4,8,2,4,1,2,3
65,39,0,0,4,13,4,4,1,0,10
65,67,0,0,4,13,4,4,1,0,10
65,26,0,0,4,14,4,4,1,0,10
59,23,0,0,4,8,2,4,1,1,12
36,15,0,0,4,9,3,4,0,0,14
19,16,0,0,4,8,3,4,1,0,12
39,26,0,0,4,8,2,4,1,1,7
39,13,0,0,1,12,2,4,1,2,10
76,28,0,0,2,8,2,4,1,2,11
7,5,0,28,0,9,4,4,1,0,0
14,58,33,0,6,8,0,4,1,1,12
95,36,0,0,6,8,2,4,1,1,5
14,1,0,0,4,6,4,4,1,0,8
39,47,0,0,4,8,2,4,1,0,8
44,38,0,0,2,5,2,4,1,1,3
49,28,98,0,6,8,2,4,1,2,3
39,6,0,0,4,11,4,4,0,0,13
49,21,0,0,5,8,4,4,1,1,4
44,42,0,0,2,8,2,4,1,1,14
39,13,0,0,2,8,2,4,1,1,4
42,11,0,51,4,12,2,4,1,2,10
39,49,12,0,6,8,2,4,1,0,5
49,29,0,0,6,8,2,4,1,1,4
9,3,0,0,4,9,4,4,0,0,8
44,36,0,0,4,8,2,4,1,1,4
39,11,0,0,4,10,4,4,0,0,6
39,14,0,0,4,8,0,4,1,1,3
39,17,0,0,4,8,2,4,1,0,14
54,20,0,51,4,8,2,4,1,2,4
39,24,0,0,2,8,2,4,1,1,11
39,44,0,0,4,8,6,4,1,0,3
24,0,0,0,4,5,4,4,1,0,8
29,7,0,0,0,6,4,4,0,0,0
39,3,0,0,0,8,4,4,0,0,0
39,6,0,0,4,8,2,4,1,1,12
59,11,0,0,4,8,2,4,1,1,14
31,45,0,0,4,8,6,4,0,0,12
39,32,0,0,4,8,2,4,1,1,7
15,0,0,0,4,7,4,4,0,0,8
39,47,0,0,4,6,0,4,0,0,7
34,23,0,0,4,9,2,4,0,2,1
39,28,0,0,4,8,2,4,0,2,8
39,23,0,0,4,8,2,4,1,0,14
39,29,0,0,4,10,2,4,0,2,10
39,6,0,0,4,12,4,4,0,0,13
39,3,0,0,0,9,4,4,0,0,0
39,43,0,0,4,5,2,4,1,1,7
39,73,43,0,2,3,2,4,1,1,11
35,11,0,0,4,10,2,4,0,2,10
39,26,0,0,4,8,0,4,1,1,3
39,2,0,0,4,8,4,4,0,0,5
39,29,0,0,4,9,0,4,0,0,7
39,26,0,0,4,8,2,4,1,1,7
49,25,0,0,6,8,2,4,1,1,5
42,25,0,40,4,8,2,4,1,1,14
31,43,0,0,0,8,2,4,1,0,0
39,29,0,25,4,8,2,4,1,1,7
34,2,0,0,4,8,4,4,0,0,1
78,19,0,0,4,9,2,4,1,1,6
43,26,0,0,4,8,2,4,1,2,7
24,2,0,0,4,8,4,4,1,0,8
39,22,0,0,1,9,2,4,1,2,1
39,15,0,0,4,9,2,4,0,2,10
39,15,0,0,4,8,2,4,1,1,3
49,26,82,0,5,8,0,4,1,1,3
39,20,0,0,4,9,2,4,1,1,3
3,21,0,0,0,8,2,4,0,1,0
39,1,0,0,4,8,4,4,0,0,1
24,43,0,0,4,8,5,4,0,0,8
39,18,0,0,4,8,2,4,1,1,7
49,10,0,0,4,12,2,4,1,2,12
39,16,0,0,4,8,2,4,0,2,3
54,48,0,0,4,8,6,4,1,1,3
49,27,0,0,6,12,2,4,1,1,12
39,22,44,0,4,8,2,4,1,1,7
49,31,0,0,4,8,2,4,1,1,4
39,6,3,0,2,12,4,4,0,0,10
59,36,0,0,5,9,6,4,0,0,12
39,22,0,0,4,12,4,4,0,0,1
44,17,0,0,4,12,2,4,1,1,4
39,20,0,0,4,8,2,4,1,1,1
39,23,0,0,4,12,2,4,1,2,13
39,19,0,0,4,8,0,4,1,1,7
19,1,0,0,4,6,4,4,0,0,8
29,21,0,0,4,8,4,4,0,0,12
39,27,0,0,4,8,2,4,1,1,7
39,4,0,0,4,10,4,4,0,0,12
19,3,0,0,4,9,4,4,0,0,8
49,40,0,0,4,3,2,4,1,1,12
39,12,0,0,1,12,4,2,1,1,10
39,19,0,0,4,8,2,4,1,2,7
44,17,0,96,4,8,0,4,0,0,8
14,0,0,0,4,5,4,4,0,0,8
41,15,0,0,4,10,2,0,1,1,3
31,14,0,0,4,8,0,4,0,0,12
94,35,0,0,6,8,2,4,1,2,5
59,15,0,0,4,8,2,4,1,1,12
39,19,0,0,4,8,5,4,1,0,3
39,8,0,0,4,8,4,4,1,0,7
14,1,0,0,4,9,4,4,0,0,7
39,13,0,0,4,4,0,4,0,0,4
39,12,0,0,4,8,0,4,1,0,3
39,8,0,0,4,8,4,4,0,0,7
49,2,0,0,4,9,4,4,1,0,7
39,16,0,0,4,5,2,4,1,1,7
39,43,0,0,0,4,2,4,1,0,0
59,24,0,0,4,8,2,4,1,2,3
35,33,0,0,6,3,2,4,1,0,3
39,45,0,0,1,13,2,4,1,2,4
39,38,68,0,4,8,2,4,1,1,12
39,1,0,0,4,8,4,4,1,1,7
49,29,0,0,2,13,2,4,1,2,10
29,4,0,0,0,9,4,4,1,0,0
39,32,0,67,2,8,2,4,1,1,7
49,22,0,0,6,7,2,4,1,1,3
49,24,0,0,4,8,2,4,1,2,14
49,46,0,0,4,12,2,4,1,2,10
39,29,0,0,4,12,2,4,1,1,13
39,28,0,0,4,9,0,4,0,1,1
19,1,0,0,4,6,4,4,1,0,10
39,45,0,0,7,8,2,4,1,1,14
39,34,0,26,4,8,4,4,0,1,7
49,33,0,0,6,5,0,4,0,1,12
44,38,0,0,0,4,4,4,0,0,0
49,28,36,0,4,7,2,4,1,1,1
44,30,0,0,4,12,2,4,0,1,10
39,15,0,0,4,9,0,4,0,0,5
44,40,0,0,4,8,0,4,1,0,14
29,22,0,0,4,9,2,4,0,2,12
39,40,0,0,4,5,2,4,1,1,3
49,15,0,0,4,8,4,4,1,0,3
39,28,0,0,4,8,2,4,1,2,14
39,3,0,0,4,9,4,4,1,0,6
59,24,70,0,4,10,2,4,1,2,12
49,14,0,0,4,12,4,4,1,1,1
39,29,0,0,4,8,2,4,1,1,7
39,13,0,0,4,8,4,4,1,1,7
39,4,0,0,4,8,4,4,1,0,7
49,13,0,0,4,13,2,4,1,2,4
49,24,0,0,5,12,0,4,1,1,4
87,10,0,0,4,12,2,4,0,2,10
39,1,0,0,4,8,4,4,0,0,7
37,13,0,0,4,4,0,4,0,0,8
44,18,0,0,4,4,0,4,1,1,3
49,5,0,0,4,8,4,4,1,0,3
49,38,0,0,4,3,2,4,1,1,14
44,10,0,0,4,8,4,4,1,1,7
49,9,0,0,4,8,4,4,1,1,1
49,28,0,13,4,9,4,4,0,1,4
39,4,0,0,4,10,4,4,1,1,7
39,5,0,0,4,10,4,4,0,0,1
47,27,0,0,4,3,0,4,1,0,6
39,23,0,0,4,9,0,4,1,2,14
35,15,0,0,2,8,2,4,1,1,11
7,6,0,0,7,9,4,1,0,0,12
11,6,0,0,7,12,4,4,0,0,1
39,25,0,0,6,10,2,4,1,1,10
39,34,0,0,4,8,2,4,1,1,1
39,38,0,0,4,5,2,4,1,1,3
49,27,0,88,4,12,0,4,1,2,4
34,50,0,0,4,8,2,4,1,1,1
47,15,0,0,4,12,2,4,1,2,4
59,22,0,0,4,8,2,4,1,2,4
39,4,0,0,4,8,4,4,0,0,1
44,30,0,0,4,10,2,4,1,2,7
39,31,0,0,4,8,2,4,1,1,3
39,32,56,0,6,8,2,4,1,1,4
14,42,37,0,4,8,2,4,1,0,1
39,21,0,0,4,8,0,4,1,0,3
39,22,0,0,4,12,4,4,1,2,10
39,14,0,0,4,6,4,4,1,0,3
39,26,0,0,4,9,2,4,1,2,4
39,20,0,0,5,8,2,4,1,1,3
39,39,0,0,4,8,2,4,1,1,12
55,7,0,0,4,9,2,4,1,1,3
49,17,0,0,4,8,2,4,1,1,8
39,35,0,0,4,8,0,4,0,0,12
24,46,0,0,4,8,6,4,0,0,10
39,17,0,0,4,12,2,4,1,2,10
49,47,0,0,2,9,6,4,1,1,4
54,29,0,0,5,12,2,4,1,1,12
54,20,98,0,2,13,2,4,1,2,4
39,45,0,0,0,8,2,4,1,0,0
70,38,81,0,4,8,2,4,1,2,14
39,22,0,0,4,9,2,4,1,2,7
39,25,0,0,4,8,2,4,1,1,7
5,45,0,0,6,8,4,4,0,0,8
59,43,0,0,6,8,2,4,1,1,12
3,53,0,0,0,9,2,4,1,2,0
39,8,0,0,4,10,0,4,0,0,1
49,28,0,0,4,9,0,4,1,1,14
44,8,0,0,2,12,4,4,1,0,10
47,6,0,0,4,8,4,4,0,0,12
39,6,0,0,4,8,0,4,1,0,3
47,51,0,0,4,8,6,4,0,0,8
49,15,0,0,4,8,2,4,1,1,3
59,2,0,0,4,8,4,4,1,0,7
39,4,0,0,4,8,2,4,1,1,7
51,22,0,0,7,11,2,4,1,1,11
44,14,0,0,4,8,2,4,1,1,7
44,29,0,0,4,8,2,4,1,1,14
19,0,0,0,4,5,4,4,0,0,12
54,15,0,51,5,8,2,4,1,2,5
59,37,0,0,4,5,2,4,1,1,7
39,13,0,0,4,8,4,4,1,1,3
39,37,0,0,4,9,2,4,1,1,12
